customer_id,subscription_id,signup_month,billing_month,signup_month_start,billing_month_start,pricing_tier,monthly_price,subscription_status,revenue_change_type,country,company_size
C153,S153,2023-06,2023-12,June,December,Enterprise,600,Active,No Change,UK,Small
C153,S153,2023-06,2024-01,June,January,Enterprise,600,Active,No Change,UK,Small
C153,S153,2023-06,2024-02,June,February,Enterprise,600,Active,No Change,UK,Small
C153,S153,2023-06,2024-03,June,March,Enterprise,600,Active,No Change,UK,Small
C153,S153,2023-06,2024-04,June,April,Enterprise,600,Active,No Change,UK,Small
C153,S153,2023-06,2024-05,June,May,Enterprise,600,Active,No Change,UK,Small
C153,S153,2023-06,2024-06,June,June,Enterprise,600,Active,No Change,UK,Small
C153,S153,2023-06,2024-07,June,July,Enterprise,600,Active,No Change,UK,Small
C153,S153,2023-06,2024-08,June,August,Enterprise,600,Active,No Change,UK,Small
C153,S153,2023-06,2024-09,June,September,Enterprise,600,Active,No Change,UK,Small
C153,S153,2023-06,2024-10,June,October,Enterprise,600,Active,No Change,UK,Small
C153,S153,2023-06,2024-11,June,November,Enterprise,600,Active,No Change,UK,Small
C153,S153,2023-06,2024-12,June,December,Enterprise,600,Active,No Change,UK,Small
C154,S154,2023-01,2023-01,January,January,Pro,250,Active,New,Australia,Mid
C154,S154,2023-01,2023-02,January,February,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2023-03,January,March,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2023-04,January,April,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2023-05,January,May,Pro,250,Active,Expansion,Australia,Mid
C154,S154,2023-01,2023-06,January,June,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2023-07,January,July,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2023-08,January,August,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2023-09,January,September,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2023-10,January,October,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2023-11,January,November,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2023-12,January,December,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2024-01,January,January,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2024-02,January,February,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2024-03,January,March,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2024-04,January,April,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2024-05,January,May,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2024-06,January,June,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2024-07,January,July,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2024-08,January,August,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2024-09,January,September,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2024-10,January,October,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2024-11,January,November,Pro,250,Active,No Change,Australia,Mid
C154,S154,2023-01,2024-12,January,December,Pro,250,Active,No Change,Australia,Mid
C155,S155,2023-06,2023-06,June,June,Basic,100,Active,New,UK,Mid
C155,S155,2023-06,2023-07,June,July,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2023-08,June,August,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2023-09,June,September,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2023-10,June,October,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2023-11,June,November,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2023-12,June,December,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2024-01,June,January,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2024-02,June,February,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2024-03,June,March,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2024-04,June,April,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2024-05,June,May,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2024-06,June,June,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2024-07,June,July,Basic,100,Active,No Change,UK,Mid
C155,S155,2023-06,2024-08,June,August,Pro,250,Active,Expansion,UK,Mid
C155,S155,2023-06,2024-09,June,September,Pro,250,Active,No Change,UK,Mid
C155,S155,2023-06,2024-10,June,October,Pro,250,Active,No Change,UK,Mid
C155,S155,2023-06,2024-11,June,November,Pro,250,Active,No Change,UK,Mid
C155,S155,2023-06,2024-12,June,December,Pro,250,Active,No Change,UK,Mid
C156,S156,2023-06,2023-06,June,June,Basic,100,Active,New,Germany,Mid
C156,S156,2023-06,2023-07,June,July,Pro,250,Active,Expansion,Germany,Mid
C156,S156,2023-06,2023-08,June,August,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2023-09,June,September,Pro,250,Active,Expansion,Germany,Mid
C156,S156,2023-06,2023-10,June,October,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2023-11,June,November,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2023-12,June,December,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2024-01,June,January,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2024-02,June,February,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2024-03,June,March,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2024-04,June,April,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2024-05,June,May,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2024-06,June,June,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2024-07,June,July,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2024-08,June,August,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2024-09,June,September,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2024-10,June,October,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2024-11,June,November,Pro,250,Active,No Change,Germany,Mid
C156,S156,2023-06,2024-12,June,December,Pro,250,Active,No Change,Germany,Mid
C157,S157,2023-06,2023-06,June,June,Basic,100,Active,New,Australia,Small
C157,S157,2023-06,2023-07,June,July,Basic,100,Active,No Change,Australia,Small
C157,S157,2023-06,2023-08,June,August,Basic,100,Active,No Change,Australia,Small
C157,S157,2023-06,2023-09,June,September,Basic,100,Active,No Change,Australia,Small
C157,S157,2023-06,2023-10,June,October,Basic,100,Active,No Change,Australia,Small
C157,S157,2023-06,2023-11,June,November,Basic,100,Active,No Change,Australia,Small
C157,S157,2023-06,2023-12,June,December,Basic,100,Churned,Churn,Australia,Small
C158,S158,2023-05,2023-05,May,May,Basic,100,Active,New,India,Large
C158,S158,2023-05,2023-06,May,June,Pro,250,Active,Expansion,India,Large
C158,S158,2023-05,2023-07,May,July,Pro,250,Active,No Change,India,Large
C158,S158,2023-05,2023-08,May,August,Pro,250,Active,No Change,India,Large
C158,S158,2023-05,2023-09,May,September,Pro,250,Active,No Change,India,Large
C158,S158,2023-05,2023-10,May,October,Enterprise,600,Active,Expansion,India,Large
C158,S158,2023-05,2023-11,May,November,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2023-12,May,December,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2024-01,May,January,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2024-02,May,February,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2024-03,May,March,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2024-04,May,April,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2024-05,May,May,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2024-06,May,June,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2024-07,May,July,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2024-08,May,August,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2024-09,May,September,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2024-10,May,October,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2024-11,May,November,Enterprise,600,Active,No Change,India,Large
C158,S158,2023-05,2024-12,May,December,Enterprise,600,Active,No Change,India,Large
C159,S159,2023-04,2023-04,April,April,Pro,250,Active,New,Australia,Mid
C159,S159,2023-04,2023-05,April,May,Pro,250,Active,No Change,Australia,Mid
C159,S159,2023-04,2023-06,April,June,Pro,250,Active,No Change,Australia,Mid
C159,S159,2023-04,2023-07,April,July,Pro,250,Active,No Change,Australia,Mid
C159,S159,2023-04,2023-08,April,August,Pro,250,Active,No Change,Australia,Mid
C159,S159,2023-04,2023-09,April,September,Pro,250,Active,No Change,Australia,Mid
C159,S159,2023-04,2023-10,April,October,Pro,250,Active,No Change,Australia,Mid
C159,S159,2023-04,2023-11,April,November,Pro,250,Churned,Churn,Australia,Mid
C160,S160,2023-03,2023-03,March,March,Basic,100,Active,New,Australia,Mid
C160,S160,2023-03,2023-04,March,April,Basic,100,Active,No Change,Australia,Mid
C160,S160,2023-03,2023-05,March,May,Pro,250,Active,Expansion,Australia,Mid
C160,S160,2023-03,2023-06,March,June,Pro,250,Active,No Change,Australia,Mid
C160,S160,2023-03,2023-07,March,July,Pro,250,Active,No Change,Australia,Mid
C160,S160,2023-03,2023-08,March,August,Pro,250,Active,No Change,Australia,Mid
C160,S160,2023-03,2023-09,March,September,Pro,250,Active,No Change,Australia,Mid
C160,S160,2023-03,2023-10,March,October,Pro,250,Active,No Change,Australia,Mid
C160,S160,2023-03,2023-11,March,November,Pro,250,Active,No Change,Australia,Mid
C160,S160,2023-03,2023-12,March,December,Pro,250,Churned,Churn,Australia,Mid
C161,S161,2023-03,2023-03,March,March,Basic,100,Active,New,India,Small
C161,S161,2023-03,2023-04,March,April,Basic,100,Active,No Change,India,Small
C161,S161,2023-03,2023-05,March,May,Basic,100,Active,No Change,India,Small
C161,S161,2023-03,2023-06,March,June,Basic,100,Active,No Change,India,Small
C161,S161,2023-03,2023-07,March,July,Basic,100,Active,No Change,India,Small
C161,S161,2023-03,2023-08,March,August,Basic,100,Active,No Change,India,Small
C161,S161,2023-03,2023-09,March,September,Basic,100,Active,No Change,India,Small
C161,S161,2023-03,2023-10,March,October,Basic,100,Active,No Change,India,Small
C161,S161,2023-03,2023-11,March,November,Pro,250,Active,Expansion,India,Small
C161,S161,2023-03,2023-12,March,December,Pro,250,Active,No Change,India,Small
C161,S161,2023-03,2024-01,March,January,Pro,250,Active,No Change,India,Small
C161,S161,2023-03,2024-02,March,February,Pro,250,Active,No Change,India,Small
C161,S161,2023-03,2024-03,March,March,Pro,250,Active,No Change,India,Small
C161,S161,2023-03,2024-04,March,April,Pro,250,Active,No Change,India,Small
C161,S161,2023-03,2024-05,March,May,Pro,250,Active,No Change,India,Small
C161,S161,2023-03,2024-06,March,June,Pro,250,Active,No Change,India,Small
C161,S161,2023-03,2024-07,March,July,Pro,250,Active,No Change,India,Small
C161,S161,2023-03,2024-08,March,August,Pro,250,Active,No Change,India,Small
C161,S161,2023-03,2024-09,March,September,Pro,250,Active,No Change,India,Small
C161,S161,2023-03,2024-10,March,October,Pro,250,Active,No Change,India,Small
C161,S161,2023-03,2024-11,March,November,Pro,250,Active,No Change,India,Small
C161,S161,2023-03,2024-12,March,December,Pro,250,Active,No Change,India,Small
C162,S162,2023-04,2023-04,April,April,Basic,100,Active,New,Germany,Mid
C162,S162,2023-04,2023-05,April,May,Basic,100,Active,No Change,Germany,Mid
C162,S162,2023-04,2023-06,April,June,Basic,100,Active,No Change,Germany,Mid
C162,S162,2023-04,2023-07,April,July,Basic,100,Active,No Change,Germany,Mid
C162,S162,2023-04,2023-08,April,August,Basic,100,Active,No Change,Germany,Mid
C162,S162,2023-04,2023-09,April,September,Pro,250,Active,Expansion,Germany,Mid
C162,S162,2023-04,2023-10,April,October,Enterprise,600,Active,Expansion,Germany,Mid
C162,S162,2023-04,2023-11,April,November,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2023-12,April,December,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2024-01,April,January,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2024-02,April,February,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2024-03,April,March,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2024-04,April,April,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2024-05,April,May,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2024-06,April,June,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2024-07,April,July,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2024-08,April,August,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2024-09,April,September,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2024-10,April,October,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2024-11,April,November,Enterprise,600,Active,No Change,Germany,Mid
C162,S162,2023-04,2024-12,April,December,Enterprise,600,Active,No Change,Germany,Mid
C163,S163,2023-06,2023-06,June,June,Pro,250,Active,New,Australia,Large
C163,S163,2023-06,2023-07,June,July,Pro,250,Active,No Change,Australia,Large
C163,S163,2023-06,2023-08,June,August,Pro,250,Active,No Change,Australia,Large
C163,S163,2023-06,2023-09,June,September,Pro,250,Active,No Change,Australia,Large
C163,S163,2023-06,2023-10,June,October,Pro,250,Active,No Change,Australia,Large
C163,S163,2023-06,2023-11,June,November,Pro,250,Active,No Change,Australia,Large
C163,S163,2023-06,2023-12,June,December,Pro,250,Active,No Change,Australia,Large
C163,S163,2023-06,2024-01,June,January,Pro,250,Active,Expansion,Australia,Large
C163,S163,2023-06,2024-02,June,February,Pro,250,Active,No Change,Australia,Large
C163,S163,2023-06,2024-03,June,March,Pro,250,Active,No Change,Australia,Large
C163,S163,2023-06,2024-04,June,April,Pro,250,Churned,Churn,Australia,Large
C164,S164,2023-02,2023-02,February,February,Basic,100,Active,New,Germany,Mid
C164,S164,2023-02,2023-03,February,March,Basic,100,Active,No Change,Germany,Mid
C164,S164,2023-02,2023-04,February,April,Pro,250,Active,Expansion,Germany,Mid
C164,S164,2023-02,2023-05,February,May,Pro,250,Active,No Change,Germany,Mid
C164,S164,2023-02,2023-06,February,June,Pro,250,Active,No Change,Germany,Mid
C164,S164,2023-02,2023-07,February,July,Pro,250,Active,No Change,Germany,Mid
C164,S164,2023-02,2023-08,February,August,Pro,250,Active,No Change,Germany,Mid
C164,S164,2023-02,2023-09,February,September,Pro,250,Active,No Change,Germany,Mid
C164,S164,2023-02,2023-10,February,October,Pro,250,Active,No Change,Germany,Mid
C164,S164,2023-02,2023-11,February,November,Pro,250,Active,No Change,Germany,Mid
C164,S164,2023-02,2023-12,February,December,Pro,250,Churned,Churn,Germany,Mid
C165,S165,2023-05,2023-05,May,May,Pro,250,Active,New,India,Large
C165,S165,2023-05,2023-06,May,June,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2023-07,May,July,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2023-08,May,August,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2023-09,May,September,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2023-10,May,October,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2023-11,May,November,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2023-12,May,December,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2024-01,May,January,Pro,250,Active,Expansion,India,Large
C165,S165,2023-05,2024-02,May,February,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2024-03,May,March,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2024-04,May,April,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2024-05,May,May,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2024-06,May,June,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2024-07,May,July,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2024-08,May,August,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2024-09,May,September,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2024-10,May,October,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2024-11,May,November,Pro,250,Active,No Change,India,Large
C165,S165,2023-05,2024-12,May,December,Pro,250,Active,Expansion,India,Large
C166,S166,2023-06,2023-06,June,June,Pro,250,Active,New,Australia,Small
C166,S166,2023-06,2023-07,June,July,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2023-08,June,August,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2023-09,June,September,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2023-10,June,October,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2023-11,June,November,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2023-12,June,December,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2024-01,June,January,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2024-02,June,February,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2024-03,June,March,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2024-04,June,April,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2024-05,June,May,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2024-06,June,June,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2024-07,June,July,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2024-08,June,August,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2024-09,June,September,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2024-10,June,October,Pro,250,Active,No Change,Australia,Small
C166,S166,2023-06,2024-11,June,November,Pro,250,Churned,Churn,Australia,Small
C167,S167,2023-06,2023-06,June,June,Pro,250,Active,New,UK,Large
C167,S167,2023-06,2023-07,June,July,Pro,250,Active,No Change,UK,Large
C167,S167,2023-06,2023-08,June,August,Pro,250,Active,No Change,UK,Large
C167,S167,2023-06,2023-09,June,September,Pro,250,Active,No Change,UK,Large
C167,S167,2023-06,2023-10,June,October,Pro,250,Active,No Change,UK,Large
C167,S167,2023-06,2023-11,June,November,Pro,250,Active,No Change,UK,Large
C167,S167,2023-06,2023-12,June,December,Pro,250,Active,No Change,UK,Large
C167,S167,2023-06,2024-01,June,January,Pro,250,Active,No Change,UK,Large
C167,S167,2023-06,2024-02,June,February,Pro,250,Active,No Change,UK,Large
C167,S167,2023-06,2024-03,June,March,Pro,250,Active,No Change,UK,Large
C167,S167,2023-06,2024-04,June,April,Pro,250,Active,No Change,UK,Large
C167,S167,2023-06,2024-05,June,May,Enterprise,600,Active,Expansion,UK,Large
C167,S167,2023-06,2024-06,June,June,Enterprise,600,Active,No Change,UK,Large
C167,S167,2023-06,2024-07,June,July,Enterprise,600,Active,No Change,UK,Large
C167,S167,2023-06,2024-08,June,August,Enterprise,600,Active,No Change,UK,Large
C167,S167,2023-06,2024-09,June,September,Enterprise,600,Active,No Change,UK,Large
C167,S167,2023-06,2024-10,June,October,Enterprise,600,Active,No Change,UK,Large
C167,S167,2023-06,2024-11,June,November,Enterprise,600,Active,No Change,UK,Large
C167,S167,2023-06,2024-12,June,December,Enterprise,600,Active,No Change,UK,Large
C168,S168,2023-01,2023-01,January,January,Basic,100,Active,New,USA,Small
C168,S168,2023-01,2023-02,January,February,Basic,100,Active,No Change,USA,Small
C168,S168,2023-01,2023-03,January,March,Basic,100,Active,No Change,USA,Small
C168,S168,2023-01,2023-04,January,April,Basic,100,Active,No Change,USA,Small
C168,S168,2023-01,2023-05,January,May,Basic,100,Active,No Change,USA,Small
C168,S168,2023-01,2023-06,January,June,Basic,100,Active,No Change,USA,Small
C168,S168,2023-01,2023-07,January,July,Pro,250,Active,Expansion,USA,Small
C168,S168,2023-01,2023-08,January,August,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2023-09,January,September,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2023-10,January,October,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2023-11,January,November,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2023-12,January,December,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2024-01,January,January,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2024-02,January,February,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2024-03,January,March,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2024-04,January,April,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2024-05,January,May,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2024-06,January,June,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2024-07,January,July,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2024-08,January,August,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2024-09,January,September,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2024-10,January,October,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2024-11,January,November,Pro,250,Active,No Change,USA,Small
C168,S168,2023-01,2024-12,January,December,Pro,250,Active,No Change,USA,Small
C169,S169,2023-06,2023-06,June,June,Enterprise,600,Active,New,UK,Mid
C169,S169,2023-06,2023-07,June,July,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2023-08,June,August,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2023-09,June,September,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2023-10,June,October,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2023-11,June,November,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2023-12,June,December,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2024-01,June,January,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2024-02,June,February,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2024-03,June,March,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2024-04,June,April,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2024-05,June,May,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2024-06,June,June,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2024-07,June,July,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2024-08,June,August,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2024-09,June,September,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2024-10,June,October,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2024-11,June,November,Enterprise,600,Active,No Change,UK,Mid
C169,S169,2023-06,2024-12,June,December,Enterprise,600,Active,No Change,UK,Mid
C170,S170,2023-02,2023-02,February,February,Enterprise,600,Active,New,Australia,Small
C170,S170,2023-02,2023-03,February,March,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2023-04,February,April,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2023-05,February,May,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2023-06,February,June,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2023-07,February,July,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2023-08,February,August,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2023-09,February,September,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2023-10,February,October,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2023-11,February,November,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2023-12,February,December,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2024-01,February,January,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2024-02,February,February,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2024-03,February,March,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2024-04,February,April,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2024-05,February,May,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2024-06,February,June,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2024-07,February,July,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2024-08,February,August,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2024-09,February,September,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2024-10,February,October,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2024-11,February,November,Enterprise,600,Active,No Change,Australia,Small
C170,S170,2023-02,2024-12,February,December,Enterprise,600,Active,No Change,Australia,Small
C171,S171,2023-04,2023-04,April,April,Basic,100,Active,New,UK,Small
C171,S171,2023-04,2023-05,April,May,Pro,250,Active,Expansion,UK,Small
C171,S171,2023-04,2023-06,April,June,Pro,250,Active,No Change,UK,Small
C171,S171,2023-04,2023-07,April,July,Pro,250,Active,Expansion,UK,Small
C171,S171,2023-04,2023-08,April,August,Pro,250,Active,No Change,UK,Small
C171,S171,2023-04,2023-09,April,September,Pro,250,Active,No Change,UK,Small
C171,S171,2023-04,2023-10,April,October,Pro,250,Active,No Change,UK,Small
C171,S171,2023-04,2023-11,April,November,Pro,250,Active,No Change,UK,Small
C171,S171,2023-04,2023-12,April,December,Pro,250,Churned,Churn,UK,Small
C172,S172,2023-01,2023-01,January,January,Pro,250,Active,New,UK,Large
C172,S172,2023-01,2023-02,January,February,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2023-03,January,March,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2023-04,January,April,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2023-05,January,May,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2023-06,January,June,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2023-07,January,July,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2023-08,January,August,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2023-09,January,September,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2023-10,January,October,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2023-11,January,November,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2023-12,January,December,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2024-01,January,January,Pro,250,Active,Expansion,UK,Large
C172,S172,2023-01,2024-02,January,February,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2024-03,January,March,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2024-04,January,April,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2024-05,January,May,Pro,250,Active,Expansion,UK,Large
C172,S172,2023-01,2024-06,January,June,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2024-07,January,July,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2024-08,January,August,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2024-09,January,September,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2024-10,January,October,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2024-11,January,November,Pro,250,Active,No Change,UK,Large
C172,S172,2023-01,2024-12,January,December,Pro,250,Active,No Change,UK,Large
C173,S173,2023-02,2023-02,February,February,Pro,250,Active,New,USA,Large
C173,S173,2023-02,2023-03,February,March,Pro,250,Active,No Change,USA,Large
C173,S173,2023-02,2023-04,February,April,Pro,250,Active,No Change,USA,Large
C173,S173,2023-02,2023-05,February,May,Pro,250,Active,No Change,USA,Large
C173,S173,2023-02,2023-06,February,June,Pro,250,Active,Expansion,USA,Large
C173,S173,2023-02,2023-07,February,July,Enterprise,600,Active,Expansion,USA,Large
